"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 09, 2016","18.229","17.130","17.165","16.980","0.03K","1.61%"
"Jun 08, 2016","17.940","16.550","17.050","16.550","0.01K","3.43%"
"Jun 07, 2016","17.345","16.377","16.377","16.377","0.00K","-0.30%"
"Jun 06, 2016","17.398","16.428","16.428","16.428","0.00K","5.73%"
"Jun 05, 2016","16.455","16.410","16.460","16.410","-","-4.96%"
"Jun 03, 2016","17.314","16.350","16.430","16.345","0.01K","2.00%"
"Jun 02, 2016","16.975","16.025","16.025","16.025","0.00K","0.56%"
"Jun 01, 2016","16.881","16.000","16.000","15.920","0.01K","-0.35%"
"May 31, 2016","16.941","16.010","16.105","15.960","0.08K","5.65%"
"May 30, 2016","16.035","16.140","16.140","15.915","-","-6.83%"
"May 27, 2016","17.211","16.295","16.325","16.175","0.40K","-0.43%"
"May 26, 2016","17.286","16.285","16.455","16.280","0.01K","0.47%"
"May 25, 2016","17.205","16.245","16.335","16.245","0.21K","0.06%"
"May 24, 2016","17.195","16.320","16.320","16.255","0.01K","-0.97%"
"May 23, 2016","17.363","16.320","16.435","16.320","0.02K","5.23%"
"May 22, 2016","16.500","16.500","16.520","16.490","-","-5.51%"
"May 20, 2016","17.463","16.465","16.465","16.465","0.00K","0.27%"
"May 19, 2016","17.416","16.910","16.910","16.415","0.08K","-3.54%"
"May 18, 2016","18.056","17.145","17.145","16.800","0.08K","-0.62%"
"May 17, 2016","18.168","17.320","17.320","17.260","0.07K","0.52%"
"May 16, 2016","18.074","17.220","17.220","17.170","0.03K","5.39%"
"May 15, 2016","17.150","17.080","17.180","17.080","-","-4.97%"
"May 13, 2016","18.047","17.155","17.180","16.985","0.05K","0.16%"
"May 12, 2016","18.019","17.320","17.320","17.290","0.04K","-1.20%"
"May 11, 2016","18.237","17.235","17.575","17.230","0.06K","1.30%"
"May 10, 2016","18.003","16.970","17.130","16.960","0.19K","0.03%"
"May 09, 2016","17.998","17.470","17.475","16.960","0.37K","3.14%"
"May 08, 2016","17.450","17.450","17.490","17.440","-","-5.36%"
"May 06, 2016","18.439","17.340","17.590","17.335","0.13K","1.08%"
"May 05, 2016","18.242","17.365","17.605","17.270","0.24K","0.15%"
"May 04, 2016","18.215","17.475","17.475","17.200","0.42K","-1.11%"
"May 03, 2016","18.420","17.585","17.730","17.360","0.45K","-1.00%"
"May 02, 2016","18.607","17.850","18.030","17.520","1.12K","4.07%"
"May 01, 2016","17.880","17.850","17.890","17.820","-","-4.52%"
"Apr 29, 2016","18.726","17.590","17.990","17.590","4.87K","1.32%"
"Apr 28, 2016","18.482","17.230","17.655","17.140","24.30K","1.40%"
"Apr 27, 2016","18.227","17.286","17.286","17.286","60.51K","0.99%"
"Apr 26, 2016","18.048","17.106","17.106","17.106","0.00K","0.56%"
"Apr 25, 2016","17.948","17.005","17.005","17.005","0.00K","5.33%"
"Apr 24, 2016","17.040","16.960","17.040","16.930","-","-4.50%"
"Apr 22, 2016","17.843","16.896","16.896","16.896","0.01K","-1.06%"
"Apr 21, 2016","18.035","17.086","17.086","17.086","0.05K","-0.17%"
"Apr 20, 2016","18.066","16.965","16.965","16.940","0.00K","1.56%"
"Apr 19, 2016","17.788","16.968","16.968","16.968","107.56K","3.91%"
"Apr 18, 2016","17.118","16.215","16.225","16.215","0.00K","5.24%"
"Apr 17, 2016","16.265","16.255","16.315","16.230","-","-5.29%"
"Apr 15, 2016","17.173","16.240","16.240","16.165","0.04K","0.82%"
"Apr 14, 2016","17.033","16.065","16.190","16.065","0.00K","-0.90%"
"Apr 13, 2016","17.187","16.125","16.295","16.125","0.00K","0.64%"
"Apr 12, 2016","17.077","15.960","16.160","15.960","0.01K","1.52%"
"Apr 11, 2016","16.822","15.470","15.805","15.470","0.01K","9.27%"
"Apr 10, 2016","15.395","15.360","15.470","15.360","-","-5.14%"
"Apr 08, 2016","16.229","15.382","15.382","15.382","43.34K","1.43%"
"Apr 07, 2016","16.000","15.156","15.156","15.156","0.01K","0.55%"
"Apr 06, 2016","15.912","15.052","15.052","15.052","41.55K","-0.46%"
"Apr 05, 2016","15.985","15.114","15.114","15.114","0.01K","0.86%"
"Apr 04, 2016","15.848","15.020","15.020","15.015","0.00K","5.51%"
"Apr 03, 2016","15.020","15.050","15.080","14.995","-","-5.77%"
"Apr 01, 2016","15.939","15.042","15.042","15.042","71.49K","-2.54%"
"Mar 31, 2016","16.354","15.420","15.440","15.420","0.04K","1.45%"
"Mar 30, 2016","16.121","15.365","15.365","15.215","0.04K","-0.29%"
"Mar 29, 2016","16.168","15.115","15.175","15.115","0.01K","0.23%"
"Mar 28, 2016","16.131","15.180","15.325","15.180","0.09K","5.99%"
"Mar 27, 2016","15.220","15.195","15.240","15.150","-","0.13%"
"Mar 25, 2016","15.200","15.200","15.200","15.200","-","-5.82%"
"Mar 24, 2016","16.140","15.290","15.315","15.180","0.07K","-0.44%"
"Mar 23, 2016","16.212","15.500","15.500","15.255","0.22K","-3.65%"
"Mar 22, 2016","16.826","15.950","15.955","15.845","0.05K","0.26%"
"Mar 21, 2016","16.783","15.795","15.860","15.750","0.02K","6.22%"
"Mar 20, 2016","15.800","15.810","15.860","15.790","-","-5.61%"
"Mar 18, 2016","16.739","16.085","16.150","15.870","0.12K","-1.34%"
"Mar 17, 2016","16.966","15.630","16.035","15.595","0.38K","5.03%"
"Mar 16, 2016","16.153","15.270","15.660","15.220","0.17K","-0.23%"
"Mar 15, 2016","16.190","15.385","15.410","15.245","0.26K","-1.17%"
"Mar 14, 2016","16.381","15.550","15.800","15.370","0.28K","5.48%"
"Mar 13, 2016","15.530","15.515","15.550","15.490","-","-5.68%"
"Mar 11, 2016","16.465","15.605","15.660","15.550","0.38K","0.41%"
"Mar 10, 2016","16.398","15.315","15.625","15.175","0.57K","1.18%"
"Mar 09, 2016","16.206","15.385","15.395","15.195","0.16K","-0.12%"
"Mar 08, 2016","16.225","15.710","15.750","15.365","0.91K","-1.57%"
"Mar 07, 2016","16.484","15.570","15.795","15.525","0.93K","5.60%"
"Mar 06, 2016","15.610","15.520","15.620","15.520","-","-5.60%"
"Mar 04, 2016","16.536","15.220","15.780","15.140","0.91K","3.51%"
"Mar 03, 2016","15.976","14.945","15.330","14.920","0.68K","0.79%"
"Mar 02, 2016","15.850","14.810","15.000","14.760","0.81K","1.85%"
"Mar 01, 2016","15.562","14.925","15.040","14.725","0.92K","-0.94%"
